query,generated_plan,default_plan_mean_ms,default_plan_std_ms,generated_plan_mean_ms,generated_plan_std_ms,absolute_advantage_ms,relative_advantage,n_runs,default_plan_all_runtimes_ms,generated_plan_all_runtimes_ms,default_statuses,generated_statuses,default_has_error_or_oom,default_has_timeout
(aka_name )(company_type )(complete_cast )(keyword )(kind_type )(link_type )(role_type )(title ),"[12, 1, 20, 1, 2, 20, 12, 10, 17, 18, 12, 1, 12, 17, 12, 5, 2, 18, 13, 15, 2, 17, 13, 18, 13, 8, 17, 13]",300000.0,0.0,22105.2828,2362.9336,277894.7172,13.571416,5,"300000.00,300000.00,300000.00,300000.00,300000.00","20238.46,20566.97,25494.67,23693.39,20532.92","error,error,timeout,timeout,timeout","complete,complete,complete,complete,complete",True,True
(aka_name )(complete_cast )(keyword )(kind_type )(link_type )(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 9, 1, 13, 1, 3, 1, 17]",300000.0,0.0,23716.3811,745.6253,276283.6189,12.649485,5,"300000.00,300000.00,300000.00,300000.00,300000.00","24129.46,24092.07,23548.02,22486.60,24325.76","error,error,error,timeout,timeout","complete,complete,complete,complete,complete",True,True
(aka_name )(char_name )(company_type )(info_type )(link_type )(title ),"[1, 16, 1, 14, 1, 20, 1, 12, 1, 5, 1, 6, 1, 2, 1, 19, 1, 3, 1, 2, 1, 11, 1, 8, 1, 3]",300000.0,0.0,25583.1945,486.5466,274416.8055,11.726448,5,"300000.00,300000.00,300000.00,300000.00,300000.00","25502.66,25000.48,25459.15,25605.64,26348.04","error,error,error,error,error","complete,complete,complete,complete,complete",True,False
(aka_name )(comp_cast_type )(keyword )(movie_info_idx )(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",300000.0,0.0,27412.4049,1138.5086,272587.5951,10.94395,5,"300000.00,300000.00,300000.00,300000.00,300000.00","26962.91,26880.05,26445.69,27420.67,29352.70","error,error,error,error,error","complete,complete,complete,complete,complete",True,False
(complete_cast )(keyword )(movie_link )(name )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 2, 1, 3, 2, 15, 3, 9, 15, 13, 9, 8, 13, 3, 8]",265257.0814,17641.1308,16856.5058,269.7593,248400.5756,15.736184,5,"250163.92,260993.98,247756.18,281101.70,286269.63","16626.94,17321.19,16780.99,16821.50,16731.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(keyword )(kind_type )(movie_link )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 19, 1, 15, 1, 9, 8, 13, 3, 8]",254305.3826,32558.4231,6019.4949,375.2869,248285.8877,42.246964,5,"225930.20,221242.59,254115.43,270238.69,300000.00","5485.49,6541.94,6019.07,5974.59,6076.38","complete,complete,complete,complete,timeout","complete,complete,complete,complete,complete",False,True
(aka_name )(keyword )(kind_type )(link_type )(person_info )(role_type )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",245804.9433,22654.6428,7366.0941,272.1009,238438.8492,33.369781,5,"226061.48,237330.49,229181.52,255783.75,280667.47","7380.31,7615.06,7055.22,7128.99,7650.89","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(keyword )(kind_type )(link_type )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 13]",253596.1579,39484.9883,15893.2545,437.3687,237702.9034,15.956213,5,"206495.83,220019.98,262077.08,279387.90,300000.00","15847.80,15960.99,15513.43,16596.59,15547.47","complete,complete,complete,complete,timeout","complete,complete,complete,complete,complete",False,True
(aka_name )(keyword )(link_type )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 5, 6, 1, 2, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",245563.2935,20702.6093,8269.8539,208.7028,237293.4396,29.693789,5,"236147.22,232001.42,248360.81,230850.74,280456.27","8048.86,8034.01,8420.12,8413.34,8432.95","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(keyword )(kind_type )(movie_link )(person_info )(role_type )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 1, 3, 8]",240552.891,18993.4791,6037.1969,23.1002,234515.6941,39.845129,5,"223973.29,221974.76,244234.43,243760.03,268821.95","6067.30,6026.39,6037.45,6005.97,6048.87","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(keyword )(kind_type )(movie_link )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",234515.028,21109.4719,6022.9859,51.3512,228492.0421,38.936672,5,"234993.89,203809.78,243535.18,228790.52,261445.77","6037.70,5978.63,5995.54,5996.84,6106.22","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(keyword )(movie_link )(name )(person_info )(role_type )(title ),"[1, 2, 1, 17, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 2, 1, 3, 15, 1, 8, 9, 8, 13, 3, 8]",247555.8431,33357.019,23606.2158,638.1786,223949.6274,10.486892,5,"220137.59,224187.52,232564.42,260889.69,300000.00","23376.82,23815.88,23108.21,24623.53,23106.64","complete,complete,complete,complete,timeout","complete,complete,complete,complete,complete",False,True
(aka_name )(company_type )(complete_cast )(keyword )(movie_info_idx )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 17, 1, 6, 1, 13, 1, 13, 1, 3]",243202.3276,39960.0217,26479.6695,677.0724,216722.6581,9.184493,5,"191723.84,223631.77,246678.00,253978.03,300000.00","26044.48,26625.80,26025.33,26096.32,27606.43","complete,complete,complete,complete,timeout","complete,complete,complete,complete,complete",False,True
(aka_name )(company_type )(keyword )(kind_type )(link_type )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 12, 1, 5, 1, 17, 1, 15, 1, 9, 1, 4, 1, 13, 1, 6]",183872.3882,26065.8523,6060.9983,94.5223,177811.3899,30.33698,5,"170608.82,173563.68,171745.34,172988.48,230455.63","6080.76,6096.28,6111.59,6122.12,5894.24","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(keyword )(link_type )(movie_companies )(title ),"[1, 16, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 8, 1, 9, 8, 3]",186605.7604,63816.9094,14511.3459,237.3434,172094.4145,12.859301,5,"300000.00,154502.72,159524.91,149531.14,169470.03","14551.54,14229.70,14421.32,14878.76,14475.41","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(aka_name )(company_type )(keyword )(kind_type )(link_type )(name )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 18, 1, 17, 1, 6, 1, 5, 1, 15, 1, 9, 1, 15, 1, 13, 1, 17, 1, 11]",175883.4828,20842.4872,7303.6077,190.5921,168579.8752,24.081727,5,"158930.65,167195.60,166941.90,174508.63,211840.64","7504.89,7241.15,7066.72,7211.28,7493.99","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(cast_info )(complete_cast )(keyword )(movie_link )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 2, 5, 3, 2, 1, 3, 15, 19, 13, 15, 8, 13, 3, 8]",175823.759,13087.1627,8245.0459,133.767,167578.713,21.324776,5,"164975.99,166551.42,169123.44,195434.09,183033.85","8255.22,8431.23,8053.25,8244.94,8240.59","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(keyword )(kind_type )(movie_link )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 2, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 17, 1, 11]",179943.1525,20917.2274,15989.808,765.709,163953.3445,11.253616,5,"173239.95,158328.54,169222.74,186025.78,212898.75","16552.46,15148.34,16461.52,16628.03,15158.69","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(keyword )(movie_link )(role_type )(title ),"[20, 1, 20, 14, 12, 20, 1, 12, 1, 2, 17, 6, 12, 5, 5, 12, 15, 5, 17, 15, 1, 9, 1, 17, 1, 13, 20, 3]",190281.0169,63502.1119,26793.1376,1364.0409,163487.8793,7.101856,5,"300000.00,149573.78,188118.99,146966.21,166746.10","27436.24,25378.09,26191.76,26115.64,28843.95","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(complete_cast )(keyword )(movie_link )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 2, 1, 3, 2, 15, 3, 9, 15, 13, 9, 8, 13, 3, 8]",170254.0463,17324.7964,8308.5102,152.4642,161945.5361,20.491525,5,"151870.46,161515.46,178312.65,163359.87,196211.79","8155.01,8190.31,8294.92,8365.81,8536.50","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(company_type )(keyword )(link_type )(name )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 5, 1, 15, 1, 6, 1, 13, 1, 8, 1, 17]",184870.4142,37487.0937,23275.1807,428.9631,161595.2335,7.942813,5,"148857.65,150205.06,177681.56,228231.71,219376.09","23999.32,23238.22,23101.38,23173.92,22863.07","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(keyword )(movie_link )(title ),"[14, 20, 1, 14, 1, 12, 1, 15, 1, 2, 1, 3, 1, 5, 1, 5, 1, 15, 1, 5, 1, 4, 1, 6, 1, 13, 1, 3]",181630.5203,4093.8324,20173.5344,679.9679,161456.9859,9.003406,5,"179848.54,186269.36,182674.51,183781.63,175578.55","19720.56,21102.38,19670.65,20700.96,19673.12","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(complete_cast )(keyword )(person_info )(role_type )(title ),"[1, 2, 1, 12, 1, 7, 1, 6, 1, 20, 5, 6, 1, 5, 1, 2, 1, 19, 1, 3, 15, 1, 8, 13, 3, 8]",175632.67,74249.9881,15401.067,559.7486,160231.603,11.403929,5,"300000.00,124307.64,134407.45,130185.43,189262.83","15096.77,15132.78,15134.03,15244.30,16397.47","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(cast_info )(company_type )(kind_type )(movie_keyword )(movie_link )(name )(title ),"[1, 1, 20, 1, 20, 10, 1, 12, 20, 2, 12, 20, 12, 6, 5, 12, 15, 5, 15, 9, 1, 15, 20, 6, 13, 17, 13, 11]",169638.4466,18745.8059,12177.0005,564.1331,157461.4461,13.931054,5,"155071.02,156183.86,160337.07,199008.83,177591.45","12514.50,11344.33,11846.46,12678.15,12501.56","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(link_type )(person_info )(title ),"[1, 2, 1, 7, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 3, 1, 2, 1, 19, 1, 15, 8, 9, 3, 8]",161220.0512,14101.6748,4130.0165,130.5369,157090.0348,39.036176,5,"144914.82,153096.94,163341.36,162119.76,182627.38","4197.05,4215.56,4114.43,4214.37,3908.68","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(info_type )(movie_link )(name )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",161017.1732,9315.4366,5918.1602,230.4526,155099.013,27.207302,5,"150132.61,153571.91,161459.21,167409.39,172512.74","5830.85,6325.43,5766.84,5803.67,5864.01","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(cast_info )(company_type )(movie_keyword )(movie_link )(name )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 1, 12, 1, 6, 12, 1, 5, 1, 6, 1, 15, 1, 5, 1, 13, 1, 3, 1, 11]",175487.6798,70189.8381,21783.5636,1518.4198,153704.1162,8.055967,5,"300000.00,146783.32,147951.77,153402.23,129301.08","22733.28,23136.97,22789.81,20139.72,20118.04","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(aka_name )(keyword )(movie_companies )(movie_link )(role_type )(title ),"[7, 16, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 19, 1, 3, 1, 13, 1, 8, 3, 8]",172584.0227,21839.1091,19584.9522,476.1809,152999.0705,8.812073,5,"151617.75,169544.37,159620.13,173640.27,208497.59","19846.14,19009.87,19946.52,19127.42,19994.82","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(complete_cast )(keyword )(movie_link )(person_info )(title ),"[1, 14, 1, 20, 1, 12, 1, 10, 1, 15, 1, 6, 1, 5, 1, 6, 1, 5, 1, 15, 1, 6, 1, 13, 1, 2, 1, 11]",167094.3606,7160.5042,16228.0087,572.8291,150866.3519,10.296664,5,"172712.54,155161.64,168938.76,172308.09,166350.77","16416.02,15321.08,16272.89,16229.26,16900.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(keyword )(link_type )(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 6, 1, 2, 1, 5, 1, 15, 1, 13, 1, 6, 1, 11]",152405.8589,23242.2247,6344.3113,49.9278,146061.5475,24.022443,5,"123062.55,140114.14,150172.20,164814.76,183865.64","6299.96,6304.11,6320.81,6398.27,6398.39","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(info_type )(keyword )(kind_type )(movie_link )(name )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",159025.6237,20739.2557,13127.0912,157.1232,145898.5324,12.114308,5,"139390.93,156852.74,141840.61,166802.54,190241.31","13288.28,13309.33,13006.60,13005.91,13025.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(keyword )(kind_type )(movie_link )(name )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 17]",163854.7603,13989.0288,19697.455,281.1104,144157.3053,8.318575,5,"160903.58,147997.00,154362.48,174004.73,182006.02","19464.81,19652.97,19658.73,19532.42,20178.35","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(keyword )(kind_type )(link_type )(title ),"[1, 7, 1, 0, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 15, 1, 5, 1, 9, 1, 4, 1, 6, 1, 13, 1, 8, 1, 17]",157256.8563,9089.6438,13215.8349,77.8152,144041.0214,11.899124,5,"149925.02,153148.35,150276.50,161913.95,171020.47","13178.46,13177.73,13204.19,13352.78,13166.01","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(keyword )(kind_type )(link_type )(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 15, 1, 13, 1, 3, 1, 17]",149777.7565,13701.216,7783.0694,155.4912,141994.687,19.244047,5,"139802.41,139495.87,144287.95,153057.65,172244.91","8035.01,7689.11,7789.08,7627.16,7774.98","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(info_type )(link_type )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",158731.3953,8333.1524,16808.9532,424.1296,141922.4421,9.443265,5,"156789.63,163483.31,145126.23,166134.87,162122.93","16534.31,16524.29,17544.24,16779.93,16662.00","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(cast_info )(company_name )(movie_link )(name )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",150150.318,5878.501,9378.8784,144.7226,140771.4396,16.009411,5,"142996.62,148348.92,147832.32,153058.11,158515.62","9368.24,9345.52,9211.55,9357.60,9611.48","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_name )(complete_cast )(link_type )(name )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 15, 1, 9, 15, 8, 9, 3, 8]",155592.2376,6818.6533,15560.3604,737.0727,140031.8772,9.99927,5,"150618.92,159245.51,148685.32,153945.99,165465.45","15910.72,16279.98,15269.76,15927.10,14414.25","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(company_type )(keyword )(kind_type )(movie_link )(role_type )(title ),"[18, 8, 1, 20, 1, 10, 1, 12, 1, 3, 1, 17, 1, 6, 1, 5, 1, 15, 1, 4, 1, 6, 1, 13, 1, 2, 1, 11]",165540.7117,14628.8307,27867.4626,900.3339,137673.2491,5.940286,5,"151786.79,152624.23,162801.48,174766.56,185724.50","27114.55,27266.84,28850.70,27252.78,28852.44","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info )(keyword )(kind_type )(movie_companies )(movie_link )(name )(title ),"[5, 2, 1, 16, 7, 1, 12, 7, 1, 12, 1, 6, 5, 1, 6, 5, 1, 2, 1, 3, 1, 19, 1, 15, 1, 8, 1, 9, 8, 13, 3, 8]",152970.1082,22798.0018,17808.4367,595.7101,135161.6715,8.589755,5,"122855.67,135767.77,165028.44,163209.69,177988.97","17741.22,17073.91,17871.94,18724.78,17630.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(aka_title )(char_name )(company_type )(kind_type )(person_info )(role_type )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 6, 1, 6, 6, 1, 2, 1, 19, 1, 3, 1, 15, 1, 9, 8, 3]",147992.0012,85702.5064,14803.7014,160.921,133188.2998,9.996959,5,"300000.00,98881.80,105794.71,106720.49,128563.01","14775.09,15017.77,14850.41,14805.53,14569.70","error,complete,complete,complete,complete","complete,complete,complete,complete,complete",True,False
(aka_title )(company_name )(movie_link )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 2, 1, 3, 2, 1, 15, 1, 9, 8, 13, 3, 8]",147121.6805,2490.104,16948.5765,1282.3192,130173.104,8.680474,5,"145489.09,146763.47,145065.13,151334.98,146955.73","16258.78,16426.00,16224.41,16607.47,19226.23","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title (production_year = 0861))(company_name )(complete_cast )(keyword )(kind_type )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 12, 1, 6, 12, 5, 6, 1, 5, 3, 2, 1, 3, 15, 17, 9, 15, 8, 9, 3, 8]",142928.8812,23557.165,14277.8454,411.1481,128651.0358,10.010536,5,"135422.99,133442.88,124836.82,136694.05,184247.66","14296.63,13582.09,14438.26,14663.78,14408.46","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_title )(cast_info )(company_name )(movie_link )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",143817.009,7267.0627,15342.7868,212.3566,128474.2222,9.373591,5,"135200.28,143817.87,139400.52,146297.97,154368.42","15264.07,15675.96,15305.24,15372.62,15096.05","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(company_name )(complete_cast )(link_type )(person_info )(title ),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",127385.7707,2757.2221,2649.606,44.9253,124736.1647,48.07725,5,"124642.87,126395.82,126125.01,127901.67,131863.48","2705.04,2581.90,2656.20,2639.09,2665.80","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(company_type (kind random))(complete_cast )(keyword )(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",127536.7094,18778.6917,5903.0333,166.8556,121633.6761,21.605284,5,"110171.53,116557.51,126461.43,125594.95,158898.12","5708.03,6022.08,6037.07,6014.55,5733.43","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(complete_cast )(keyword )(kind_type )(name )(person_info )(title ),"[1, 1, 20, 10, 1, 20, 1, 12, 1, 13]",124907.1023,29774.7944,4379.1249,94.6049,120527.9774,28.523302,5,"100876.01,108040.26,109944.12,131623.67,174051.45","4497.90,4303.26,4330.98,4299.26,4464.22","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(aka_title )(company_type )(complete_cast )(info_type )(name )(title ),"[18, 8, 20, 1, 2, 20, 12, 2, 17, 18, 12, 6, 12, 6, 5, 12, 2, 5, 17, 15, 1, 2, 13, 5, 13, 8, 17, 13]",122571.3075,6495.9792,6265.9109,119.2197,116305.3966,19.56161,5,"121453.90,113850.60,131771.28,124713.63,121067.12","6227.99,6212.62,6191.78,6219.34,6477.83","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
